CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
731,Company_731,Finance,Middle East,2025,7717.8,23.2,17061.7,9.2,79.3,100.0,42.5,95.5,77178.3,38589.1,192945.7
732,Company_732,Transportation,Latin America,2015,601.0,2.0,202.4,,39.8,13.9,30.5,74.9,397653.7,66275.6,1325512.3
732,Company_732,Transportation,Latin America,2016,746.4,-2.9,2491.4,24.2,40.8,15.3,33.4,73.5,489448.1,81574.7,1631493.8
732,Company_732,Transportation,Latin America,2017,813.0,-6.1,2541.8,8.9,42.5,19.3,36.2,71.9,519621.6,86603.6,1732072.1
732,Company_732,Transportation,Latin America,2018,1003.7,-9.1,1401.4,23.5,45.0,22.1,41.4,71.7,629643.9,104940.6,2098813.0
732,Company_732,Transportation,Latin America,2019,1226.3,-3.9,6087.3,22.2,46.1,22.3,43.0,73.0,768235.3,128039.2,2560784.4
732,Company_732,Transportation,Latin America,2020,1549.9,-3.4,4759.5,26.4,47.9,26.1,44.6,73.1,946190.6,157698.4,3153968.7
732,Company_732,Transportation,Latin America,2021,1816.3,-2.9,1719.5,17.2,50.3,30.7,47.3,72.9,1073515.3,178919.2,3578384.3
732,Company_732,Transportation,Latin America,2022,1949.4,-7.7,6804.0,7.3,51.3,32.6,45.3,76.0,1136609.9,189435.0,3788699.8
732,Company_732,Transportation,Latin America,2023,2487.2,-10.3,9196.3,27.6,52.3,33.7,45.7,77.6,1438617.7,239769.6,4795392.2
732,Company_732,Transportation,Latin America,2024,2975.2,-11.5,3904.9,19.6,52.5,34.0,43.9,79.6,1717439.3,286239.9,5724797.8
732,Company_732,Transportation,Latin America,2025,3310.2,-11.6,6477.3,11.3,53.7,33.0,45.9,82.2,1924978.7,320829.8,6416595.7
733,Company_733,Utilities,Latin America,2015,972.9,8.4,966.7,,68.4,38.7,88.8,77.7,722891.9,451807.5,7228919.4
733,Company_733,Utilities,Latin America,2016,1100.2,8.0,1225.9,13.1,71.5,42.1,93.0,79.3,796563.5,497852.2,7965634.6
733,Company_733,Utilities,Latin America,2017,1202.8,7.1,1040.1,9.3,71.2,41.4,93.0,79.1,875729.1,547330.7,8757290.7
733,Company_733,Utilities,Latin America,2018,1204.3,8.2,1094.8,0.1,71.1,41.4,95.1,76.9,876718.9,547949.3,8767188.8
733,Company_733,Utilities,Latin America,2019,1290.4,10.2,1224.0,7.2,72.5,42.6,97.1,77.9,930728.5,581705.3,9307284.6
733,Company_733,Utilities,Latin America,2020,1422.0,10.4,1645.2,10.2,70.5,40.1,96.9,74.6,1046090.9,653806.8,10460908.8
733,Company_733,Utilities,Latin America,2021,1449.4,10.1,1523.2,1.9,71.7,40.7,97.5,77.0,1060953.2,663095.8,10609532.4
733,Company_733,Utilities,Latin America,2022,1385.3,10.2,1644.8,-4.4,71.7,39.9,98.8,76.4,1020389.3,637743.3,10203893.2
733,Company_733,Utilities,Latin America,2023,1473.4,10.1,1296.4,6.4,73.3,40.7,100.0,79.1,1078362.8,673976.7,10783627.6
733,Company_733,Utilities,Latin America,2024,1620.6,10.3,2320.8,10.0,73.7,43.3,100.0,77.7,1162720.4,726700.2,11627203.5
733,Company_733,Utilities,Latin America,2025,1296.2,7.2,1342.7,-20.0,75.1,45.8,100.0,79.5,911853.7,569908.6,9118537.0
734,Company_734,Consumer Goods,Oceania,2015,866.6,8.1,1731.4,,58.5,26.8,75.6,73.0,175419.0,219273.8,877095.1
734,Company_734,Consumer Goods,Oceania,2016,885.3,7.7,1092.6,2.2,59.2,27.7,78.2,71.6,178104.5,222630.7,890522.7
734,Company_734,Consumer Goods,Oceania,2017,880.8,7.9,1548.9,-0.5,60.2,30.8,80.7,69.0,173415.1,216768.8,867075.3
734,Company_734,Consumer Goods,Oceania,2018,903.9,9.8,1943.8,2.6,63.8,34.8,84.1,72.4,172884.0,216105.0,864419.9
734,Company_734,Consumer Goods,Oceania,2019,989.6,7.3,1203.6,9.5,64.6,37.1,83.7,72.9,186058.4,232573.0,930292.0
734,Company_734,Consumer Goods,Oceania,2020,1105.2,6.0,1491.9,11.7,63.3,36.8,80.4,72.5,208266.7,260333.3,1041333.3
734,Company_734,Consumer Goods,Oceania,2021,1198.6,4.7,1403.2,8.5,64.4,40.9,78.7,73.7,218988.9,273736.2,1094944.7
734,Company_734,Consumer Goods,Oceania,2022,1218.5,8.2,1016.0,1.7,65.0,41.3,78.1,75.5,221950.8,277438.5,1109753.9
734,Company_734,Consumer Goods,Oceania,2023,1268.4,10.1,1765.9,4.1,66.0,42.5,80.2,75.3,228895.8,286119.8,1144479.0
734,Company_734,Consumer Goods,Oceania,2024,1564.2,9.6,2801.2,23.3,68.0,45.7,84.2,74.2,275359.1,344198.9,1376795.4
734,Company_734,Consumer Goods,Oceania,2025,1690.8,8.1,2062.8,8.1,70.0,47.6,85.5,77.0,293066.3,366332.9,1465331.5
735,Company_735,Finance,Middle East,2015,3811.0,14.4,8602.0,,51.7,100.0,20.5,34.5,38111.0,19055.5,95277.6
735,Company_735,Finance,Middle East,2016,4025.7,15.1,6614.0,5.6,49.0,100.0,16.6,30.3,40257.1,20128.6,100642.8
735,Company_735,Finance,Middle East,2017,3485.6,17.1,11098.2,-13.4,49.4,100.0,19.3,29.0,34855.8,17427.9,87139.5
735,Company_735,Finance,Middle East,2018,3405.2,19.6,7824.0,-2.3,49.2,100.0,18.8,28.9,34052.1,17026.1,85130.4
735,Company_735,Finance,Middle East,2019,3298.2,18.0,7035.7,-3.1,48.4,100.0,15.2,30.1,32982.0,16491.0,82455.0
735,Company_735,Finance,Middle East,2020,3307.9,12.2,6974.8,0.3,49.8,100.0,16.6,32.8,33079.1,16539.6,82697.8
735,Company_735,Finance,Middle East,2021,2888.8,10.5,3686.8,-12.7,48.9,100.0,16.2,30.4,28888.4,14444.2,72220.9
735,Company_735,Finance,Middle East,2022,3201.2,8.4,3450.9,10.8,47.9,100.0,14.0,29.8,32011.7,16005.9,80029.3
735,Company_735,Finance,Middle East,2023,3321.3,6.8,2365.7,3.8,48.6,99.7,13.9,32.3,33372.2,16686.1,83430.6
735,Company_735,Finance,Middle East,2024,3160.7,10.9,5211.1,-4.8,49.2,96.4,17.7,33.4,33183.9,16592.0,82959.8
735,Company_735,Finance,Middle East,2025,3168.8,11.6,7284.6,0.3,49.8,94.5,19.8,35.0,34105.5,17052.8,85263.9
736,Company_736,Finance,Europe,2015,1617.0,12.2,2718.5,,63.0,78.2,59.3,51.5,21101.6,10550.8,52753.9
736,Company_736,Finance,Europe,2016,1663.1,14.8,2228.3,2.8,62.6,79.1,59.9,48.9,21504.8,10752.4,53762.1
736,Company_736,Finance,Europe,2017,1772.1,11.7,2456.0,6.6,62.8,80.0,60.8,47.7,22676.0,11338.0,56689.9
736,Company_736,Finance,Europe,2018,1712.8,10.3,1545.6,-3.3,62.2,77.3,60.7,48.7,22572.4,11286.2,56430.9
736,Company_736,Finance,Europe,2019,1814.1,12.1,3036.2,5.9,62.7,79.4,61.6,47.1,23385.7,11692.9,58464.3
736,Company_736,Finance,Europe,2020,1784.1,11.7,1856.4,-1.7,63.3,75.7,62.6,51.6,23899.5,11949.8,59748.9
736,Company_736,Finance,Europe,2021,1668.8,12.2,3682.2,-6.5,64.8,80.1,60.9,53.5,21343.3,10671.6,53358.2
736,Company_736,Finance,Europe,2022,1682.1,13.1,2975.8,0.8,64.8,80.6,62.0,51.9,21383.8,10691.9,53459.5
736,Company_736,Finance,Europe,2023,1521.4,16.1,4380.6,-9.6,66.3,79.5,62.0,57.3,19580.7,9790.4,48951.8
736,Company_736,Finance,Europe,2024,1456.7,16.1,3374.4,-4.3,66.7,78.5,63.8,57.7,18959.8,9479.9,47399.5
736,Company_736,Finance,Europe,2025,1565.1,16.2,2496.1,7.4,68.6,79.7,65.9,60.3,20104.6,10052.3,50261.6
737,Company_737,Technology,Asia,2015,2126.0,22.6,10029.1,,32.1,47.4,35.0,14.0,92262.3,55357.4,184524.6
737,Company_737,Technology,Asia,2016,2309.8,24.6,16835.4,8.6,32.3,47.3,38.0,11.5,100311.0,60186.6,200622.1
737,Company_737,Technology,Asia,2017,2552.7,24.9,20463.3,10.5,31.8,48.3,36.9,10.2,110043.3,66026.0,220086.6
737,Company_737,Technology,Asia,2018,2870.2,26.2,21811.5,12.4,34.1,50.3,38.5,13.6,121688.9,73013.3,243377.8
737,Company_737,Technology,Asia,2019,2576.4,25.1,18263.3,-10.2,34.0,51.9,37.5,12.6,107821.1,64692.7,215642.2
737,Company_737,Technology,Asia,2020,2805.9,28.1,20190.7,8.9,33.5,50.6,36.2,13.6,118631.1,71178.6,237262.1
737,Company_737,Technology,Asia,2021,3209.6,25.6,16123.6,14.4,34.1,50.6,35.6,16.1,135728.8,81437.3,271457.6
737,Company_737,Technology,Asia,2022,3590.2,24.8,22481.1,11.9,34.1,52.2,35.7,14.3,149863.7,89918.2,299727.3
737,Company_737,Technology,Asia,2023,4397.0,25.5,36149.7,22.5,32.6,52.9,31.0,13.8,182451.1,109470.7,364902.2
737,Company_737,Technology,Asia,2024,5121.0,29.3,30216.3,16.5,33.1,52.7,31.7,14.9,212756.8,127654.1,425513.5
737,Company_737,Technology,Asia,2025,5984.4,27.7,57582.9,16.9,34.4,55.1,31.1,17.0,243561.7,146137.0,487123.4
738,Company_738,Consumer Goods,Middle East,2015,616.9,14.1,1980.2,,35.1,13.1,34.1,58.0,136691.9,170864.8,683459.4
738,Company_738,Consumer Goods,Middle East,2016,602.4,12.9,1209.0,-2.3,35.9,14.3,32.7,60.8,132529.2,165661.5,662645.9
738,Company_738,Consumer Goods,Middle East,2017,604.5,13.7,1411.8,0.4,35.3,16.1,31.8,58.0,131453.8,164317.3,657269.1
738,Company_738,Consumer Goods,Middle East,2018,637.6,17.6,2171.8,5.5,37.2,18.1,32.8,60.5,136832.8,171041.0,684164.1
738,Company_738,Consumer Goods,Middle East,2019,714.2,17.6,2431.6,12.0,37.1,18.3,32.5,60.6,153122.5,191403.1,765612.4
738,Company_738,Consumer Goods,Middle East,2020,589.8,20.5,1291.1,-17.4,36.1,17.3,33.1,57.9,127256.3,159070.3,636281.3
738,Company_738,Consumer Goods,Middle East,2021,581.2,18.2,1565.1,-1.5,36.6,18.7,33.6,57.4,124251.1,155313.9,621255.7
738,Company_738,Consumer Goods,Middle East,2022,663.3,19.3,2480.8,14.1,35.8,20.7,31.3,55.2,139934.9,174918.6,699674.3
738,Company_738,Consumer Goods,Middle East,2023,534.5,19.7,1495.0,-19.4,35.0,19.6,31.7,53.8,113596.7,141995.8,567983.3
738,Company_738,Consumer Goods,Middle East,2024,558.3,22.4,1688.3,4.4,38.8,25.0,32.8,58.8,114465.7,143082.1,572328.4
738,Company_738,Consumer Goods,Middle East,2025,548.4,21.9,2734.2,-1.8,36.8,25.9,30.4,54.2,111711.6,139639.5,558557.8
739,Company_739,Utilities,Asia,2015,1132.4,9.0,869.0,,45.3,28.4,36.2,71.3,907174.3,566984.0,9071743.5
739,Company_739,Utilities,Asia,2016,1042.5,8.5,934.5,-7.9,48.1,31.5,36.5,76.3,816673.2,510420.8,8166732.4
739,Company_739,Utilities,Asia,2017,1176.3,7.6,976.9,12.8,47.8,34.0,35.4,74.1,905345.5,565840.9,9053454.9
739,Company_739,Utilities,Asia,2018,1214.6,6.7,1147.2,3.3,47.9,33.3,35.3,75.1,939649.1,587280.7,9396490.8
739,Company_739,Utilities,Asia,2019,1285.7,7.0,1175.6,5.8,47.9,31.6,36.6,75.6,1006832.5,629270.3,10068324.9
739,Company_739,Utilities,Asia,2020,1080.0,7.3,659.8,-16.0,48.2,31.2,39.1,74.3,848125.9,530078.7,8481258.5
739,Company_739,Utilities,Asia,2021,1174.8,7.0,691.3,8.8,46.7,27.2,39.9,73.2,948998.6,593124.1,9489985.8
739,Company_739,Utilities,Asia,2022,1109.7,5.4,746.9,-5.5,46.5,29.4,37.6,72.5,882534.8,551584.2,8825347.6
739,Company_739,Utilities,Asia,2023,1055.8,7.3,621.0,-4.9,47.5,29.5,39.8,73.3,839042.2,524401.3,8390421.6
739,Company_739,Utilities,Asia,2024,1158.4,6.9,738.9,9.7,48.8,32.5,39.0,75.0,901501.6,563438.5,9015015.9
739,Company_739,Utilities,Asia,2025,1066.0,6.4,678.8,-8.0,50.1,33.8,40.8,75.6,821552.7,513470.5,8215527.3
740,Company_740,Manufacturing,Africa,2015,504.4,9.6,853.5,,39.9,11.2,58.9,49.5,169704.7,226273.0,2828412.1
740,Company_740,Manufacturing,Africa,2016,533.6,7.9,870.4,5.8,41.9,12.1,61.0,52.5,178543.5,238058.0,2975725.3
740,Company_740,Manufacturing,Africa,2017,519.4,12.2,976.8,-2.7,42.0,15.1,57.5,53.3,170488.3,227317.7,2841471.3
740,Company_740,Manufacturing,Africa,2018,474.1,13.8,846.3,-8.7,45.7,19.0,60.8,57.4,151776.0,202368.0,2529599.9
740,Company_740,Manufacturing,Africa,2019,521.1,18.0,875.8,9.9,46.7,16.8,66.4,56.9,169206.9,225609.3,2820115.7
740,Company_740,Manufacturing,Africa,2020,527.6,17.9,1681.3,1.2,46.8,15.4,66.6,58.4,172856.5,230475.3,2880941.6
740,Company_740,Manufacturing,Africa,2021,512.2,13.3,1194.6,-2.9,48.1,16.7,69.0,58.6,166404.1,221872.1,2773401.0
740,Company_740,Manufacturing,Africa,2022,533.4,18.0,1375.5,4.1,49.2,17.5,72.4,57.8,172409.5,229879.3,2873491.5
740,Company_740,Manufacturing,Africa,2023,574.5,15.3,995.7,7.7,48.5,15.6,73.6,56.3,188035.1,250713.5,3133918.2
740,Company_740,Manufacturing,Africa,2024,584.0,17.9,1045.9,1.7,48.6,17.3,75.9,52.8,189077.4,252103.2,3151290.3
740,Company_740,Manufacturing,Africa,2025,607.4,12.8,1132.3,4.0,51.1,21.2,76.0,56.1,191629.1,255505.4,3193817.6
741,Company_741,Retail,Latin America,2015,683.3,11.1,1352.6,,52.6,53.4,61.3,43.2,56472.4,28236.2,112944.7
741,Company_741,Retail,Latin America,2016,793.4,12.6,1841.4,16.1,53.1,55.9,59.9,43.4,64178.9,32089.5,128357.9
741,Company_741,Retail,Latin America,2017,875.0,10.8,2272.7,10.3,54.2,56.5,60.7,45.2,70378.9,35189.4,140757.8
741,Company_741,Retail,Latin America,2018,964.1,12.6,2716.3,10.2,54.3,55.3,62.7,44.9,78348.7,39174.3,156697.3
741,Company_741,Retail,Latin America,2019,1005.7,11.4,1541.1,4.3,54.2,54.8,64.3,43.7,82134.2,41067.1,164268.4
741,Company_741,Retail,Latin America,2020,1018.5,10.9,2318.0,1.3,54.9,56.3,63.2,45.1,82115.8,41057.9,164231.7
741,Company_741,Retail,Latin America,2021,1048.4,15.2,3010.5,2.9,56.1,57.8,64.2,46.3,83389.3,41694.7,166778.7
741,Company_741,Retail,Latin America,2022,1024.1,15.8,2845.4,-2.3,58.0,62.4,67.0,44.6,78127.1,39063.6,156254.2
741,Company_741,Retail,Latin America,2023,1039.1,13.2,3123.9,1.5,56.6,63.6,65.8,40.3,78454.5,39227.2,156909.0
741,Company_741,Retail,Latin America,2024,1059.2,12.8,2362.8,1.9,57.5,64.7,71.6,36.1,79165.0,39582.5,158330.0
741,Company_741,Retail,Latin America,2025,1051.2,11.9,2464.0,-0.8,58.9,65.1,70.9,40.7,78237.6,39118.8,156475.2
742,Company_742,Transportation,Oceania,2015,611.1,-4.5,607.9,,40.4,36.5,16.9,67.7,346296.0,57716.0,1154320.1
742,Company_742,Transportation,Oceania,2016,635.9,0.2,25.6,4.1,42.9,39.4,18.4,70.9,352526.0,58754.3,1175086.8
742,Company_742,Transportation,Oceania,2017,678.2,3.6,325.9,6.7,43.7,38.9,21.5,70.6,377559.0,62926.5,1258530.1
742,Company_742,Transportation,Oceania,2018,866.4,4.0,445.3,27.7,46.7,42.6,23.9,73.6,468898.3,78149.7,1562994.3
742,Company_742,Transportation,Oceania,2019,842.2,5.7,904.0,-2.8,48.7,45.1,25.5,75.7,446986.7,74497.8,1489955.7
742,Company_742,Transportation,Oceania,2020,973.5,7.3,1277.0,15.6,50.0,48.4,24.7,76.9,502864.7,83810.8,1676215.8
742,Company_742,Transportation,Oceania,2021,1023.9,6.9,837.5,5.2,48.3,44.1,24.4,76.5,547583.7,91264.0,1825279.1
742,Company_742,Transportation,Oceania,2022,1100.8,4.3,476.2,7.5,50.4,47.3,24.4,79.6,574026.9,95671.2,1913423.1
742,Company_742,Transportation,Oceania,2023,1314.6,2.8,453.5,19.4,50.8,49.4,23.5,79.5,673737.2,112289.5,2245790.8
742,Company_742,Transportation,Oceania,2024,1374.6,8.9,2093.7,4.6,52.8,50.8,24.2,83.5,696653.3,116108.9,2322177.6
742,Company_742,Transportation,Oceania,2025,1653.7,9.9,3255.9,20.3,54.2,53.3,26.3,83.1,820128.1,136688.0,2733760.4
743,Company_743,Finance,Europe,2015,6515.8,13.8,17932.2,,64.8,60.0,83.1,51.3,101656.1,50828.0,254140.2
743,Company_743,Finance,Europe,2016,7723.6,12.6,7971.0,18.5,66.0,63.3,82.2,52.6,116922.8,58461.4,292307.1
743,Company_743,Finance,Europe,2017,8379.8,13.8,16990.1,8.5,65.9,64.6,79.9,53.1,125336.5,62668.2,313341.2
743,Company_743,Finance,Europe,2018,9330.2,15.9,20015.3,11.3,65.8,65.0,78.6,53.9,138980.7,69490.4,347451.8
743,Company_743,Finance,Europe,2019,9868.7,18.8,34683.4,5.8,67.1,69.4,77.8,54.1,141021.6,70510.8,352553.9
743,Company_743,Finance,Europe,2020,12208.3,16.0,28516.1,23.7,67.1,71.2,77.3,52.8,171229.7,85614.8,428074.2
743,Company_743,Finance,Europe,2021,13634.7,18.9,20819.0,11.7,66.6,72.8,77.3,49.8,188363.6,94181.8,470909.0
743,Company_743,Finance,Europe,2022,14892.1,19.8,28903.3,9.2,66.4,70.0,77.1,52.2,211514.8,105757.4,528787.0
743,Company_743,Finance,Europe,2023,13553.0,17.5,22402.6,-9.0,66.7,71.0,77.4,51.8,190606.6,95303.3,476516.6
743,Company_743,Finance,Europe,2024,14639.7,15.2,26793.1,8.0,67.5,74.4,75.1,53.0,198805.6,99402.8,497014.0
743,Company_743,Finance,Europe,2025,15533.8,16.4,41485.4,6.1,67.3,78.6,73.6,49.8,201775.0,100887.5,504437.6
744,Company_744,Transportation,North America,2015,1757.3,1.4,266.9,,54.9,15.9,81.7,67.0,1147597.0,191266.2,3825323.2
744,Company_744,Transportation,North America,2016,2191.4,5.9,2120.4,24.7,54.0,16.0,79.2,66.6,1430526.4,238421.1,4768421.3
744,Company_744,Transportation,North America,2017,2322.9,6.7,2227.4,6.0,57.3,19.0,82.5,70.2,1486919.3,247819.9,4956397.6
744,Company_744,Transportation,North America,2018,2701.6,5.9,2456.1,16.3,60.1,21.8,84.6,74.0,1697700.0,282950.0,5659000.0
744,Company_744,Transportation,North America,2019,2975.3,7.6,2977.3,10.1,63.2,22.7,87.5,79.5,1858067.2,309677.9,6193557.4
744,Company_744,Transportation,North America,2020,3413.4,10.6,3314.4,14.7,63.9,21.9,88.7,81.1,2144175.9,357362.6,7147252.9
744,Company_744,Transportation,North America,2021,3389.4,9.0,3839.3,-0.7,63.2,19.5,88.8,81.1,2162119.2,360353.2,7207064.2
744,Company_744,Transportation,North America,2022,3910.5,6.5,3028.9,15.4,64.8,23.3,91.7,79.3,2432876.1,405479.4,8109587.1
744,Company_744,Transportation,North America,2023,3854.7,8.5,4780.5,-1.4,65.9,19.9,95.8,81.9,2453098.1,408849.7,8176993.7
744,Company_744,Transportation,North America,2024,4167.3,3.4,1452.5,8.1,67.3,20.0,97.1,84.9,2650505.8,441751.0,8835019.3
744,Company_744,Transportation,North America,2025,4228.7,6.3,3373.5,1.5,69.6,22.7,99.3,86.9,2640774.0,440129.0,8802579.9
745,Company_745,Utilities,Middle East,2015,3253.5,12.3,3729.1,,37.1,49.2,27.2,34.9,2227763.0,1392351.9,22277630.4
745,Company_745,Utilities,Middle East,2016,3399.0,12.9,4412.6,4.5,38.7,50.6,29.1,36.4,2300214.1,1437633.8,23002140.9
745,Company_745,Utilities,Middle East,2017,3225.5,14.9,6362.7,-5.1,40.0,51.1,30.0,38.8,2172827.7,1358017.3,21728277.1
745,Company_745,Utilities,Middle East,2018,2888.4,15.0,5998.0,-10.4,40.5,55.9,27.3,38.3,1868201.8,1167626.1,18682017.8
745,Company_745,Utilities,Middle East,2019,2822.5,15.0,5803.0,-2.3,41.6,57.6,27.7,39.5,1798786.3,1124241.5,17987863.3
745,Company_745,Utilities,Middle East,2020,2853.0,15.7,5492.6,1.1,40.8,53.5,29.7,39.3,1883837.8,1177398.6,18838377.6
745,Company_745,Utilities,Middle East,2021,3316.1,17.3,7956.0,16.2,41.2,55.7,31.1,36.7,2149202.6,1343251.6,21492026.0
745,Company_745,Utilities,Middle East,2022,3074.3,16.8,7002.1,-7.3,39.4,55.8,29.1,33.3,1990627.5,1244142.2,19906274.6
745,Company_745,Utilities,Middle East,2023,3376.8,16.2,4943.7,9.8,39.1,54.4,27.9,34.9,2213670.2,1383543.9,22136702.2
745,Company_745,Utilities,Middle East,2024,4213.0,15.0,9260.5,24.8,39.9,56.4,27.6,35.9,2714664.9,1696665.6,27146649.3
745,Company_745,Utilities,Middle East,2025,3808.0,18.5,7900.7,-9.6,41.2,58.2,26.4,38.9,2414687.5,1509179.7,24146875.4
746,Company_746,Transportation,North America,2015,775.8,4.4,449.7,,63.2,39.3,60.8,89.7,430568.7,71761.4,1435229.0
746,Company_746,Transportation,North America,2016,989.0,7.2,800.3,27.5,65.0,43.9,59.1,92.0,529936.0,88322.7,1766453.3
746,Company_746,Transportation,North America,2017,1000.9,9.7,872.1,1.2,64.7,44.1,58.0,92.0,535067.8,89178.0,1783559.3
746,Company_746,Transportation,North America,2018,1094.8,12.9,2815.6,9.4,64.3,46.0,57.4,89.5,576691.2,96115.2,1922303.8
746,Company_746,Transportation,North America,2019,1181.7,15.1,2653.7,7.9,64.4,44.5,59.9,88.8,630223.6,105037.3,2100745.2
746,Company_746,Transportation,North America,2020,1311.0,9.3,1493.5,10.9,64.9,44.7,61.7,88.2,697847.6,116307.9,2326158.7
746,Company_746,Transportation,North America,2021,1312.4,7.7,927.2,0.1,65.0,43.3,64.7,87.0,706292.9,117715.5,2354309.6
746,Company_746,Transportation,North America,2022,1319.6,4.7,1200.9,0.5,65.5,44.7,64.6,87.3,702440.9,117073.5,2341469.8
746,Company_746,Transportation,North America,2023,1386.0,2.3,521.2,5.0,66.9,46.7,65.3,88.6,726182.4,121030.4,2420607.9
746,Company_746,Transportation,North America,2024,1538.1,0.4,83.6,11.0,66.4,43.2,65.4,90.5,828164.0,138027.3,2760546.5
746,Company_746,Transportation,North America,2025,1698.2,1.2,225.2,10.4,68.2,44.3,65.8,94.4,906790.5,151131.7,3022635.0
747,Company_747,Manufacturing,Oceania,2015,1653.7,9.0,1464.5,,43.6,8.3,71.5,51.2,566554.4,755405.9,9442573.3
747,Company_747,Manufacturing,Oceania,2016,1641.4,13.0,2841.1,-0.7,44.1,9.6,71.4,51.4,557909.2,743878.9,9298486.3
747,Company_747,Manufacturing,Oceania,2017,1525.5,13.7,2353.2,-7.1,44.6,8.5,73.1,52.1,521978.0,695970.7,8699633.8
747,Company_747,Manufacturing,Oceania,2018,1509.3,15.5,2795.2,-1.1,45.6,10.6,72.6,53.5,509610.2,679480.2,8493502.9
747,Company_747,Manufacturing,Oceania,2019,1690.3,19.9,2861.5,12.0,46.3,12.1,73.5,53.2,565526.4,754035.2,9425440.4
747,Company_747,Manufacturing,Oceania,2020,1723.5,14.7,4789.7,2.0,46.9,15.7,74.6,50.4,563472.1,751296.2,9391202.5
747,Company_747,Manufacturing,Oceania,2021,1691.5,13.4,1930.6,-1.9,45.8,16.0,73.6,47.9,552038.4,736051.2,9200640.1
747,Company_747,Manufacturing,Oceania,2022,1936.3,14.7,3063.2,14.5,46.1,15.9,74.9,47.6,632406.5,843208.6,10540108.0
747,Company_747,Manufacturing,Oceania,2023,2062.1,12.1,2009.0,6.5,44.3,13.2,73.7,46.1,685248.7,913664.9,11420811.2
747,Company_747,Manufacturing,Oceania,2024,1945.4,11.7,3355.5,-5.7,45.4,11.9,77.1,47.2,651581.7,868775.6,10859695.4
747,Company_747,Manufacturing,Oceania,2025,1771.6,11.6,3164.8,-8.9,44.3,12.6,75.2,45.1,590713.6,787618.1,9845226.2
748,Company_748,Healthcare,Middle East,2015,687.3,19.7,2419.0,,35.6,70.6,24.2,11.9,48501.9,48501.9,97003.9
748,Company_748,Healthcare,Middle East,2016,718.5,19.0,1417.4,4.5,37.4,72.6,25.1,14.4,49702.8,49702.8,99405.7
748,Company_748,Healthcare,Middle East,2017,684.1,14.8,2410.1,-4.8,37.8,73.2,24.3,16.0,47051.2,47051.2,94102.5
748,Company_748,Healthcare,Middle East,2018,596.5,14.3,1168.4,-12.8,39.8,75.9,25.6,18.0,39888.7,39888.7,79777.4
748,Company_748,Healthcare,Middle East,2019,675.0,20.4,2865.2,13.2,39.4,73.9,25.9,18.4,46097.0,46097.0,92194.0
748,Company_748,Healthcare,Middle East,2020,762.7,15.9,1521.7,13.0,41.0,77.0,26.1,19.8,50436.3,50436.3,100872.7
748,Company_748,Healthcare,Middle East,2021,824.6,18.0,2723.3,8.1,40.7,76.2,27.8,18.0,54977.8,54977.8,109955.5
748,Company_748,Healthcare,Middle East,2022,822.3,18.3,2769.2,-0.3,41.1,76.9,28.2,18.0,54414.8,54414.8,108829.7
748,Company_748,Healthcare,Middle East,2023,895.4,23.6,3701.1,8.9,41.3,80.5,27.7,15.6,57008.1,57008.1,114016.2
748,Company_748,Healthcare,Middle East,2024,906.2,19.3,1968.3,1.2,42.9,81.1,27.9,19.6,57284.3,57284.3,114568.6
748,Company_748,Healthcare,Middle East,2025,1035.8,18.8,3094.7,14.3,44.0,82.9,29.0,20.2,64208.8,64208.8,128417.5
749,Company_749,Retail,North America,2015,336.4,2.3,85.5,,70.1,89.7,41.3,79.3,19247.2,9623.6,38494.4
749,Company_749,Retail,North America,2016,316.0,0.5,33.4,-6.1,69.7,89.8,40.7,78.5,18053.0,9026.5,36106.1
749,Company_749,Retail,North America,2017,325.1,-0.1,1521.6,2.9,71.2,92.7,41.1,79.9,17913.3,8956.6,35826.5
749,Company_749,Retail,North America,2018,341.9,-0.7,1192.4,5.2,71.4,91.5,44.2,78.5,19128.3,9564.1,38256.5
749,Company_749,Retail,North America,2019,331.5,-3.0,1257.2,-3.0,71.7,93.0,44.0,78.1,18197.3,9098.7,36394.6
749,Company_749,Retail,North America,2020,376.3,-1.7,1401.2,13.5,73.2,93.8,46.4,79.3,20463.5,10231.7,40927.0
749,Company_749,Retail,North America,2021,353.9,-3.1,511.1,-6.0,74.0,95.4,47.0,79.6,18846.4,9423.2,37692.7
749,Company_749,Retail,North America,2022,378.7,-3.3,209.2,7.0,74.5,98.4,48.0,77.2,19368.9,9684.5,38737.9
749,Company_749,Retail,North America,2023,387.6,-5.3,206.0,2.4,73.5,97.1,48.0,75.5,20159.7,10079.8,40319.4
749,Company_749,Retail,North America,2024,406.6,-7.3,1880.9,4.9,73.9,95.1,50.8,75.7,21718.7,10859.4,43437.4
749,Company_749,Retail,North America,2025,475.0,-7.7,1322.0,16.8,76.3,96.5,56.2,76.2,24898.0,12449.0,49796.0
750,Company_750,Finance,Africa,2015,5669.6,19.3,11429.1,,67.5,76.7,71.6,54.0,75151.9,37576.0,187879.8
750,Company_750,Finance,Africa,2016,6070.3,20.5,24515.1,7.1,68.8,74.8,73.4,58.0,82111.8,41055.9,205279.6
